name,name:en,place,landuse,population,is_in,source,name:af,name:nr,name:st,name:nso,name:ssw,name:ts,name:tn,name:ve,name:xh,name:zu,osm_id,osm_type
Muntulu Bush Lodge,,village,,,,,,,,,,,,,,,2057426669,nodes
Lake Bhangazi Bush Camp,,village,,,,,,,,,,,,,,,2073030359,nodes
Mhlangeni Bush Lodge,,village,,,,,,,,,,,,,,,2083429449,nodes
Ithala Offices,,village,,,,,,,,,,,,,,,2083514736,nodes
Thalu Field Office,,village,,,,,,,,,,,,,,,2084267279,nodes
Charters Creek,,village,,,,,,,,,,,,,,,2084875501,nodes
Lodge,,isolated_dwelling,,,,,,,,,,,,,,,2630318460,nodes
SofaSonke,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721111,nodes
Kathu,,town,,11510,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720773,nodes
Danabaai,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719768,nodes
Mosira,,village,,,,,,,,,,,,,,,10132775005,nodes
,,village,,,,,,,,,,,,,,,10132775004,nodes
Ga-Taueatswala,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706578,nodes
Ga-Tshokwe,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706580,nodes
Mongatane,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262710289,nodes
Vianen,,village,,,,sagns,,,,,,,,,,,262718361,nodes
Setuphulane,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262715976,nodes
Sodoma,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262716128,nodes
Ga-Monare,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706531,nodes
Ga-Rapadi,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706572,nodes
Lisanyane (Ha Khots'eng),,village,,,,,,,,,,,,,,,7985700960,nodes
"Ngubu Hut, Otter Trail",,hamlet,,,,,,,,,,,,,,,2431290915,nodes
"Oakhurst Hut, Otter Trail",,hamlet,,,,,,,,,,,,,,,2431273622,nodes
Ka-Ndzambynana,,village,,,,,,,,,,,,,,,2407646777,nodes
Ramalema,,village,,,,,,,,,,,,,,,2407646779,nodes
Namakgale - B,,village,,,,,,,,,,,,,,,2402687286,nodes
Nkowankowa - C,,village,,,,,,,,,,,,,,,2407646544,nodes
Namakgale - 1A,,village,,,,,,,,,,,,,,,2407646600,nodes
Petanenge,,village,,,,,,,,,,,,,,,2407646615,nodes
Lulekani - B,,village,,,,,,,,,,,,,,,2407646626,nodes
Ben - B,,village,,,,,,,,,,,,,,,2407646630,nodes
Ben - A,,village,,,,,,,,,,,,,,,2407646636,nodes
Benfarm AC,,village,,,,,,,,,,,,,,,2407646654,nodes
Manchabeni,,village,,,,,,,,,,,,,,,2407646735,nodes
Namakgale - E,,village,,,,,,,,,,,,,,,2407646737,nodes
Lulekani - A,,village,,,,,,,,,,,,,,,2407646774,nodes
Longvalley - A,,village,,,,,,,,,,,,,,,2407646972,nodes
Makhwibidung,,village,,,,,,,,,,,,,,,2407646994,nodes
Namakgale - C,,village,,,,,,,,,,,,,,,2407647027,nodes
Dan,,village,,,,,,,,,,,,,,,2407647084,nodes
Lulekani - 1A,,village,,,,,,,,,,,,,,,2407647294,nodes
Nkowankowa - A,,village,,,,,,,,,,,,,,,2407647316,nodes
Petaneng Township,,village,,,,,,,,,,,,,,,2407647346,nodes
Tlhabine,,village,,,,,,,,,,,,,,,2407647368,nodes
Makushane Location,,village,,,,,,,,,,,,,,,2407647403,nodes
Humulani,,village,,,,,,,,,,,,,,,2407647430,nodes
Ga-Rakome,,village,,,,,,,,,,,,,,,2407647443,nodes
Ben - C,,village,,,,,,,,,,,,,,,2407646780,nodes
Ka-Mayomela,,village,,,,,,,,,,,,,,,2407646797,nodes
Namakgale - D,,village,,,,,,,,,,,,,,,2407646893,nodes
Ga-Makhushane,,village,,,,,,,,,,,,,,,2407647122,nodes
Khujwana,,village,,,,,,,,,,,,,,,2407647133,nodes
Sasekani,,village,,,,,,,,,,,,,,,2407647171,nodes
Namakgale - A,,village,,,,,,,,,,,,,,,2407647193,nodes
Mokomotsie,,village,,,,,,,,,,,,,,,2407647194,nodes
Matiko Xikaya - A,,village,,,,,,,,,,,,,,,2407647222,nodes
Mphame,,village,,,,,,,,,,,,,,,2407647232,nodes
Fossil Ridge Eco-Lodge,,hamlet,,,,,,,,,,,,,,,2385713387,nodes
Sweet-thorn Eco-Lodge,,hamlet,,,,,,,,,,,,,,,2385713439,nodes
,,hamlet,,,,,,,,,,,,,,,3999463777,nodes
Bundu,,village,,,,,,,,,,,,,,,11284300873,nodes
Ou Tol,,hamlet,,,,,,,,,,,,,,,2347953956,nodes
Ladybrand,,town,,4200,,,,,,,,,,,,,56510772,nodes
Mqanduli,,village,,,Eastern Cape,,,,,,,,,,,,323088878,nodes
Unaville AH,,village,,,,,,,,,,,,,,,12599799634,nodes
Emmaus,,village,,,,,,,,,,,,,,,2290051184,nodes
,,hamlet,,,,,,,,,,,,,,,2282405806,nodes
Heuningvlei,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,2278285950,nodes
Sidbury,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262716011,nodes
Thembinkosi,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262722275,nodes
Ha Qoi,,village,,,,LSPP,,,,,,,,,,,12299929526,nodes
Ha Matlali (Ruins),,isolated_dwelling,,,,LSPP,,,,,,,,,,,12299929426,nodes
Malibeng (Ha Qoi) ruins,,isolated_dwelling,,,,LSPP,,,,,,,,,,,12299929427,nodes
Sekakeng,,hamlet,,,,LSPP,,,,,,,,,,,12299929470,nodes
Matlejoaneng (Ruins),,isolated_dwelling,,,,LSPP,,,,,,,,,,,12299929498,nodes
Ha Silase,,village,,,,LSPP,,,,,,,,,,,12299929518,nodes
Rooival,,village,,,,LSPP,,,,,,,,,,,12299929519,nodes
Thaba Nchu 22,,town,,,,,,,,,,,,,,,1376552267,nodes
Danger's Hoek,,hamlet,,,,LSPP,,,,,,,,,,,12300030761,nodes
Windy Hill,,hamlet,,,,sagns,,,,,,,,,,,262718811,nodes
Boscombe,,isolated_dwelling,,,,,,,,,,,,,,,2188221602,nodes
Eshane,,village,,,,,,,,,,,,,,,2187345645,nodes
Ha Shoaepane,,hamlet,,,,LSPP,,,,,,,,,,,12302058853,nodes
Motheaneng,,village,,,,LSPP,,,,,,,,,,,12302058854,nodes
Patisi,,hamlet,,,,LSPP,,,,,,,,,,,12302058855,nodes
Ha Kalakunu (Ruins),,isolated_dwelling,,,,LSPP,,,,,,,,,,,12302058909,nodes
Ha Makhalanyane,,village,,,,LSPP,,,,,,,,,,,12302058890,nodes
Thundeza,,village,,,,,,,,,,,,,,,2177869092,nodes
Nzimakwe,,village,,,,,,,,,,,,,,,2177869207,nodes
North Sand Bluff,,hamlet,,,,,,,,,,,,,,,2177854817,nodes
Ekubo Coastal Estate,,hamlet,,,,,,,,,,,,,,,2177854832,nodes
Meadow Brook,,hamlet,,,,,,,,,,,,,,,2177854835,nodes
Black Rock,,hamlet,,,,,,,,,,,,,,,2177854850,nodes
Rocklands,,hamlet,,,,,,,,,,,,,,,2177854861,nodes
Mngungundlovu,,village,,,,,,,,,,,,,,,2177854879,nodes
Bruyns Hill,,hamlet,,,,sagns,,,,,,,,,,,262704399,nodes
Uitkyk,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722323,nodes
Kuruman,,town,,,,,,,,,,,,,,,11274550076,nodes
Hole in the Wall,,village,,,,sagns,,,,,,,,,,,262707039,nodes
eDrayini,,hamlet,,,,,,,,,,,,,,,2156777783,nodes
eSigadini,,village,,,,,,,,,,,,,,,2156777290,nodes
eMabheleni,,hamlet,,,,,,,,,,,,,,,2156777635,nodes
eThika,,hamlet,,,,,,,,,,,,,,,2156777706,nodes
Rosper,,hamlet,,,,,,,,,,,,,,,2158213845,nodes
Eluphendweni,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,2158213989,nodes
uMzantsi,,hamlet,,,,,,,,,,,,,,,2156419860,nodes
Zazulwana,,village,,,,,,,,,,,,,,,2156419873,nodes
Mantuma Camp,,village,,,,,,,,,,,,,,,2225392840,nodes
Stoffberg,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262717591,nodes
Van Stadensrus,,village,,,,,,,,,,,,,,,2144309715,nodes
Salmon Bay,Salmon Bay,hamlet,,,,,Salmonbaai,,,,,,,,,,2177854867,nodes
Kimberley,Kimberley,city,,225160,,,,,,,,,,,,,3691546096,nodes
,,hamlet,,,,,,,,,,,,,,,2121531995,nodes
Ntumbeni,,village,,,,,,,,,,,,,,,8455810274,nodes
Mpeka,,village,,,,LSPP,,,,,,,,,,,1401460140,nodes
Dilli-Dilli,,town,,,,Boocha34,,,,,,,,,,,4221187095,nodes
Phuthing (Ha Edward),,hamlet,,,,LSPP,,,,,,,,,,,12307728505,nodes
Ha Pakeletso,,village,,,,LSPP,,,,,,,,,,,12307728643,nodes
Sethepung,,hamlet,,,,LSPP,,,,,,,,,,,12307728644,nodes
Mokhokhong,,village,,,,LSPP,,,,,,,,,,,12307728804,nodes
La Motte,,hamlet,,,,sagns,,,,,,,,,,,7282025834,nodes
Langkloof,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,2099711339,nodes
Eselbank,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,522959617,nodes
Durban,Durban,city,,3442361,,sagns,Durban,,,,,,,,,eThekwini,27564996,nodes
Sonskyn,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262716145,nodes
Alberton,,town,,,"Ekurhuleni, Gauteng, South Africa",sagns,,,,,,,,,,,262719055,nodes
Randburg,Randburg,city,,335000,"Gauteng, South Africa",sagns,,,,,,,,,,,262721987,nodes
Springs,,town,,,"Gauteng, South Africa",sagns,,,,,,,,,,,262722203,nodes
Mbombela (Nelspruit),Mbombela,city,,110159,"Mpumalanga, South Africa, Africa",sagns,,,,,,,,,,,30211883,nodes
eMalahleni,,city,,108673,"Mpumalanga, South Africa",,Witbank,,,,,,,,,,30324159,nodes
Ermelo,,town,,83865,"Mpumalanga, South Africa, Africa",sagns,,,,,,,,,,,51828236,nodes
Randburg,Randburg,city,,335000,"Gauteng, South Africa",sagns,,,,,,,,,,,12173793246,nodes
Rooihoek,,village,,,,,,,,,,,,,,,8425954580,nodes
Ga-Motodi,,town,,4131,"Limpopo, South Africa",sagns,,,,,,,,,,,262720303,nodes
Sekgakgapeng,,town,,11979,"Limpopo, South Africa",sagns,,,,,,,,,,,262722158,nodes
Imbangi,,town,,678,,,,,,,,,,,,,1347289251,nodes
Ntweni,,village,,,,,,,,,,,,,,,7698322509,nodes
Mokhololine,,town,,1569,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721459,nodes
Moloro,,town,,2053,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721463,nodes
Butterworth,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,53982530,nodes
Bethal,,town,,60779,"Mpumalanga, South Africa",sagns,,,,,,,,,,,59731951,nodes
Komani,,town,,68872,"Eastern Cape, South Africa",,,,,,,,,,,,59866631,nodes
Newcastle,Newcastle,city,,363236,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,30670039,nodes
Ladysmith,Ladysmith,city,,64855,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,51745922,nodes
Mooiuitsig,,hamlet,,,,,,,,,,,,,,,1627378097,nodes
Rietvlei,,hamlet,,,,,,,,,,,,,,,3640350048,nodes
Sekgopo,,village,,,,,,,,,,,,,,,3623365227,nodes
Mokgoba,,village,,,,,,,,,,,,,,,3621327037,nodes
Majuba Outpost,,village,,,,,,,,,,,,,,,3372977885,nodes
Middlepits,,village,,,,,,,,,,,,,,,2454854365,nodes
Ponta do Ouro,,town,,,,,,,,,,,,,,,266982648,nodes
Arriesdrif,,isolated_dwelling,,,,,,,,,,,,,,,3503063789,nodes
Ga-Koranta,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706318,nodes
Mount Coke,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262712622,nodes
Ha Rantuba,,village,,,,LSPP,,,,,,,,,,,12626250490,nodes
Matsaneng (Ha Maphutse),,village,,,,LSPP,,,,,,,,,,,12626358046,nodes
Dekameelkuil,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262705025,nodes
Montsana,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262710334,nodes
New Town,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262713234,nodes
Ntutyane,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262714168,nodes
Nokaneng,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262713769,nodes
Rapotokwane,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262715200,nodes
eNtwashwini,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705887,nodes
Gugwini,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706866,nodes
Jojweni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707282,nodes
KuNdungwana,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708013,nodes
KuTshatshu,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708098,nodes
KwaNdibaniso,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708332,nodes
Laljitini,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708445,nodes
Mangxongweni,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709358,nodes
Pesikeni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714588,nodes
KwaMxhalanga,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708322,nodes
Fernie,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262706251,nodes
Swalluwnest,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262717641,nodes
Fanie's Island Camp,,village,,,,,,,,,,,,,,,2287902328,nodes
Waterkloof Farm,,hamlet,,,,,,,,,,,,,,,6654787330,nodes
Infanta,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,1204757976,nodes
Kwamathukuza,,village,,,,,,,,,,,,,,,1776608859,nodes
Silkwood,,,residential,,,,,,,,,,,,,,6457024955,nodes
Van Rooyen,,hamlet,,,,,,,,,,,,,,,1348522727,nodes
Wagterskop,,village,,,,,,,,,,,,,,,1607243466,nodes
Sunset Close,,,residential,,,,,,,,,,,,,,6457021504,nodes
Taunton Terrace,,,residential,,,,,,,,,,,,,,6457029119,nodes
Motsoaledi View,,village,,,,,,,,,,,,,,,12188166711,nodes
Phakama Lodge,,village,,,,,,,,,,,,,,,3206131523,nodes
Thomas River Historical Village,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714295,nodes
,,hamlet,,,,,,,,,,,,,,,3217529715,nodes
De Hoek,De Hoek,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719796,nodes
Cofimvaba,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704716,nodes
,,village,,,,,,,,,,,,,,,3150309252,nodes
,,village,,,,,,,,,,,,,,,3150346595,nodes
Sea Glade,,hamlet,,,,,,,,,,,,,,,1644834427,nodes
Hlartjwa,,village,,,,,,,,,,,,,,,1650195973,nodes
The Spinnaker,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,1645739263,nodes
Naledi,,town,,,,,,,,,,,,,,,1642062269,nodes
Sungubala camp,,hamlet,,,,,,,,,,,,,,,6388929620,nodes
Bosluis Pan Diamond Mine,,hamlet,,,,,,,,,,,,,,,1620068456,nodes
Rietvallei 241-IQ,,village,,,,,,,,,,,,,,,1607243446,nodes
Waterpan,,village,,,,,,,,,,,,,,,1607243472,nodes
Malutizicht,,hamlet,,,,,,,,,,,,,,,6363253242,nodes
Buffelsfontein,,village,,,,,,,,,,,,,,,1605701900,nodes
Orania,,town,,,,sagns,,,,,,,,,,,262721839,nodes
Swartkoppies,,hamlet,,,,,,,,,,,,,,,1568278531,nodes
Melodie,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721318,nodes
Ha Seeiso Letsosa,,village,,,,,,,,,,,,,,,1567116620,nodes
Ha Khopolo,,village,,,,,,,,,,,,,,,1567116845,nodes
Ha Seeiso,,village,,,,,,,,,,,,,,,1567116998,nodes
North Shore,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,301194095,nodes
Saint Tropez,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,1645739256,nodes
Mphambo,,village,,,,,,,,,,,,Ka-Mphambo,,,12192494556,nodes
White Sands,,hamlet,,,,,,,,,,,,,,,12192672477,nodes
Semonhlase,,village,,,,,,,,,,,,,,,1514528945,nodes
Matlala Ramosheba,,village,,,,,,,,,,,,,,,1514641770,nodes
Somaroboro-J,,village,,,,,,,,,,,,,,,1514480690,nodes
Stoffberg,,village,,,,,,,,,,,,,,,1514464262,nodes
White River Country Estates,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262722506,nodes
Ha-Tlai-Tlai,,village,,,,,,,,,,,,,,,1487071611,nodes
Mankoaneng,,village,,,,,,,,,,,,,,,1487071617,nodes
eMabheleni,,village,,,,,,,,,,,,,,,1462084597,nodes
Ndalweni,,village,,,,,,,,,,,,,,,1462084620,nodes
Tyiweni,,village,,,,,,,,,,,,,,,1462084668,nodes
Rasheni,,village,,,,,,,,,,,,,,,1462084678,nodes
Gqweza,,village,,,,,,,,,,,,,,,1462084771,nodes
Mvenyane,,village,,,,,,,,,,,,,,,1462084792,nodes
Maqxeni,,village,,,,,,,,,,,,,,,1462084840,nodes
Mdeni,,village,,,,,,,,,,,,,,,1462084889,nodes
Zwlitsha,,village,,,,,,,,,,,,,,,1462084946,nodes
Machi,,village,,,,,,,,,,,,,,,1462085016,nodes
Matateni,,village,,,,,,,,,,,,,,,1462085033,nodes
Nciniba,,village,,,,,,,,,,,,,,,1462085076,nodes
KwaDare,,village,,,,,,,,,,,,,,,1462085084,nodes
Sitiyweni,,village,,,,,,,,,,,,,,,1462085093,nodes
Gxenilikulu,,village,,,,,,,,,,,,,,,1462085130,nodes
Nqumane,,village,,,,,,,,,,,,,,,1462085158,nodes
Menyane,,village,,,,,,,,,,,,,,,1462085377,nodes
Ntola,,village,,,,,,,,,,,,,,,1462085467,nodes
Nkawulweni,,village,,,,,,,,,,,,,,,1462085476,nodes
Upper Mvenyane,,village,,,,,,,,,,,,,,,1462085273,nodes
Groblersbrug,,town,,,,,,,,,,,,,,,1455780768,nodes
Mataffin Village,,hamlet,,,,,,,,,,,,,,,634018142,nodes
Bungeni,,town,,,,,,,,,,,,,,,8901029563,nodes
Chavani,,town,,,,,,,,,,,,,,,8901036680,nodes
Mashamba,,town,,,,,,,,,,,,,,,8901041621,nodes
Mookgophong,,town,,24853,"Limpopo, South Africa",sagns,,,,,,,,,,,60119102,nodes
Madeira,,town,,3844,"Limpopo, South Africa",sagns,,,,,,,,,,,262721075,nodes
Makgaung,,town,,4648,"Limpopo, South Africa",sagns,,,,,,,,,,,262721113,nodes
Penge,,town,,2819,"Limpopo, South Africa",sagns,,,,,,,,,,,262721909,nodes
Elim,,town,,16538,"Limpopo, South Africa",sagns,,,,,,,,,,,262705679,nodes
"Dinga, South Africa",,town,,,,,,,,,,,,,,,8730641744,nodes
Gijamandzini,,village,,,,,,,,,,,,,,,5076799566,nodes
Ga-Modikana,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720294,nodes
Ga-Phago,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720325,nodes
Ga-Rametlwana,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720327,nodes
Ga-Rankhuwa,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720332,nodes
Manamela,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262721172,nodes
Ramakgaphola,,town,,1525,"Limpopo, South Africa",sagns,,,,,,,,,,,262721979,nodes
Nghomunghom,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262713316,nodes
Phugwane,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262714733,nodes
Tshiungani,,village,,,,,,,,,,,,,,,4956781318,nodes
Senita,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262715938,nodes
Ga-Musi,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706543,nodes
Numbi park,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262714190,nodes
Talana Farm,,hamlet,,,,,,,,,,,,,,,2509219237,nodes
Mahubahuba,,town,,21377,"Limpopo, South Africa",sagns,,,,,,,,,,,262721084,nodes
Jerusalem,,town,,8813,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262720715,nodes
Lower Sabie Rest Camp,,village,,,,,,,,,,,,,,,453233300,nodes
Biyamiti Bushveld Camp,,village,,,,,,,,,,,,,,,2191119688,nodes
Mpakeni,,village,,,,sagns,,,,,,,,,,,262712643,nodes
Matsulu,,town,,47306,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721289,nodes
Leopardsong Game Lodge,,village,,,,,,,,,,,,,,,3206104701,nodes
Siyaya Lodge,,village,,,,,,,,,,,,,,,3206203025,nodes
,,village,,,,,,,,,,,,,,,3151341148,nodes
,,village,,,,,,,,,,,,,,,3151341150,nodes
,,village,,,,,,,,,,,,,,,3150336567,nodes
Pretoriuskop Rest Camp,,village,,,,,,,,,,,,,,,2054457083,nodes
Albertsnek,,village,,,,,,,,,,,,,,,4567907838,nodes
Crocodile Bridge Rest Camp,,village,,,,,,,,,,,,,,,2054472704,nodes
Kanyamazane,,town,,34593,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262720769,nodes
Tonga View,,village,,,,,,,,,,,,,,,2539247199,nodes
Naas,,town,,2637,,,,,,,,,,,,,2539247202,nodes
Ga-Boelang,,town,,3696,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262720198,nodes
Ireagh,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262707200,nodes
eHlau-Hlau,,town,,9590,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262719983,nodes
eMbonisweni,,town,,899,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262720059,nodes
Ka-Mhinga,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262707367,nodes
Draaikraal,,village,,,,,,,,,,,,,,,3927662591,nodes
Komatipoort,,town,,4683,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262707788,nodes
Ressano Garcia,,town,,11200,,,,,,,,,,,,,1108894705,nodes
Mukomaasinanndu,,village,,,,,,,,,,,,,,,4951128695,nodes
Ngwenani,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262713465,nodes
Tweefontein Bosboustasie,,village,,,,sagns,,,,,,,,,,,262718079,nodes
Mondi Village,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721466,nodes
Masodi,,village,,,,,,,,,,,,,,,2689447964,nodes
Masobe,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262709548,nodes
Hoedspruit,,town,,3157,"Limpopo, South Africa",sagns,,,,,,,,,,,262720602,nodes
Tshikondeni,,village,,,,,,,,,,,,,,,4566853247,nodes
Tshiulungoma,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262712766,nodes
Matshena,,village,,,,,,,,,,,,,,,4956781319,nodes
Maseha,,village,,,,,,,,,,,,,,,4956781320,nodes
Pafuri Camp,,village,,,,,,,,,,,,,,,2054442884,nodes
Letaba Rest Camp,,village,,,,,,,,,,,,,,,2054442883,nodes
Delheim,,,residential,,,,,,,,,,,,,,10304022814,nodes
Acornhoek,,town,,33529,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262694484,nodes
Mogwadi,,town,,4045,"Limpopo, South Africa",sagns,,,,,,,,,,,262705051,nodes
Ga-Mathekga,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706487,nodes
Segole,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262715884,nodes
Ga-Malope,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706360,nodes
Mukgolobotiho,,village,,,,,,,,,,,,,,,2407646794,nodes
Manyii,,town,,1594,,,,,,,,,,,,,4448471935,nodes
Mkhuhlu,,town,,35864,,,,,,,,,,,,,244310579,nodes
Letsitele,,town,,406,,,,,,,,,,,,,2756435172,nodes
Ka-Dzumeri,,village,,,,,,,,,,,,,,,6633986307,nodes
Taulome,,village,,,,,,,,,,,,,,,6634035690,nodes
Ga-Mokgwathi,,village,,,,,,,,,,,,,,,6634035775,nodes
Ga-Rabogale,,village,,,,,,,,,,,,,,,6634035938,nodes
Rebone,,village,,,,,,,,,,,,,,,5394990234,nodes
Bandur,,village,,,,,,,,,,,,,,,559372882,nodes
Avon-A,,village,,,,,,,,,,,,,,,5451614556,nodes
Sewale,,village,,,,,,,,,,,,,,,5451614557,nodes
Linton,,hamlet,,,,,,,,,,,,,,,4274630322,nodes
Ga-Setshaba,,town,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720339,nodes
Flora,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720166,nodes
Ga-Mabitsela,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720211,nodes
Taung,,town,,2512,"Limpopo, South Africa",sagns,,,,,,,,,,,262722253,nodes
Matlala,,town,,2031,"Limpopo, South Africa",sagns,,,,,,,,,,,262721281,nodes
Thsidzini,,village,,,Limpopo,Yahoo; knowledge,,,,,,,,,,,977648075,nodes
Derde Gelid,,town,,15669,"Limpopo, South Africa",sagns,,,,,,,,,,,262719827,nodes
Tzaneen,,town,,14571,"Limpopo, South Africa",sagns,,,,,,,,,,,124504036,nodes
Imbali Safari Lodge,,village,,,,,,,,,,,,,,,2056205629,nodes
Mashadi,,town,,7000,"Limpopo, South Africa",sagns,,,,northern sotho,,,,,,,262707269,nodes
Eenzaam,,village,,,,,,,,,,,,,,,4543291952,nodes
Graskop,,town,,3996,,sagns,,,,,,,,,,,262706785,nodes
Lebowakgomo,,town,,35087,"Limpopo, South Africa",sagns,,,,,,,,,,,262708498,nodes
Settlers,,village,,,,,,,,,,,,,,,919094386,nodes
Kroonkop,,village,,,,,,,,,,,,,,,4035679850,nodes
Ka-Mohi ABA,,village,,,,,,,,,,,,,,,1438081282,nodes
Nkowankowa,,village,,,,,,,,,,,,,,,2407646647,nodes
Shiluvane,,village,,,,,,,,,,,,,,,2407647269,nodes
Ga-Mogoboya,,village,,,,,,,,,,,,,,,2407646537,nodes
Van Der Merwes Kraal,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262718187,nodes
Magoboya,,village,,,,,,,,,,,,,,,2407646710,nodes
Mohlabai,,village,,,,,,,,,,,,,,,2407646859,nodes
Ga-Masemola,,town,,115457,,,,,,,,,,,,,919664668,nodes
iKhaya LamaDube Lodge,,village,,,,,,,,,,,,,,,3226299662,nodes
Aquaville,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262694833,nodes
Lindley,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721007,nodes
Witlaagte,,village,,,,,,,,,,,,,,,1514528214,nodes
Mogalatsana,,town,,850,,,,,,,,,,,,,919623263,nodes
Ga-Mabotsa,,village,,,,,,,,,,,,,,,5401660915,nodes
Kuku-waai-ya Crossing,,hamlet,,,,,,,,,,,,,,,610469560,nodes
Motlamogale,,town,,4702,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721528,nodes
